0,1,2
rxn02938_c1,0.316886941,rxn02938_c1: cpd00011_c1 + cpd02140_c1 --> cpd00067_c1 + cpd02893_c1
rxn03084_c1,0.316886941,rxn03084_c1: cpd00001_c1 + cpd00002_c1 + cpd00053_c1 + cpd02678_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00023_c1 + 2.0 cpd00067_c1 + cpd02826_c1
rxn00917_c1,0.170532088,rxn00917_c1: cpd00001_c1 + cpd00002_c1 + cpd00053_c1 + cpd00497_c1 --> cpd00012_c1 + cpd00018_c1 + cpd00023_c1 + 2.0 cpd00067_c1 + cpd00126_c1
rxn12649_c1,0,rxn12649_c1: 2.0 cpd00005_c1 + cpd00067_c1 + cpd00393_c1 <=> 2.0 cpd00006_c1 + cpd00087_c1
rxn02160_c1,0.128970778,rxn02160_c1: cpd00001_c1 + cpd00807_c1 --> cpd00009_c1 + cpd00641_c1
rxn05174_c1,0,rxn05174_c1: cpd00001_c1 + cpd00002_c1 + cpd00244_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00244_c1
rxn18917_c1,-8.905845073,rxn18917_c1: cpd00169_c1 <=> cpd00482_c1
rxn00642_c1,0,rxn00642_c1: cpd00083_c1 --> cpd00001_c1 + cpd00900_c1
rxn30061_c1,0.065169892,rxn30061_c1: cpd00054_c1 --> cpd00020_c1 + cpd19013_c1
rxn06591_c1,0,rxn06591_c1: cpd00005_c1 + 2.0 cpd00067_c1 + cpd12227_c1 --> cpd00006_c1 + cpd02345_c1 + cpd11912_c1
rxn05231_c1,0.0413789,rxn05231_c1: cpd00008_c1 + cpd11421_c1 --> cpd00001_c1 + cpd00177_c1 + cpd11420_c1
rxn02503_c1,0,rxn02503_c1: cpd00002_c1 + cpd00954_c1 --> cpd00018_c1 + cpd00067_c1 + cpd02920_c1
rxn00161_c1,0,rxn00161_c1: cpd00006_c1 + cpd00130_c1 --> cpd00005_c1 + cpd00011_c1 + cpd00020_c1
OIVD2_c1,0,OIVD2_c1: cpd00003_c1 + cpd00010_c1 + cpd00123_c1 --> cpd00004_c1 + cpd00011_c1 + ibcoa-c_c1
rxn09273_c1,0,rxn09273_c1: cpd00036_c1 + cpd00106_e0 <=> cpd00036_e0 + cpd00106_c1
ODACPHL_c1,0.007715453,ODACPHL_c1: cpd00001_c1 + ocdacp-c_c1 --> acp-c_c1 + cpd00067_c1 + cpd01080_c1
rxn01636_c1,0.402675429,rxn01636_c1: cpd00023_c1 + cpd00342_c1 <=> cpd00064_c1 + cpd00477_c1
rxn32380_c1,0,rxn32380_c1: cpd00103_c1 + cpd00207_c1 --> cpd00012_c1 + cpd00126_c1
rxn01739_c1,0.517316121,rxn01739_c1: cpd00002_c1 + cpd00383_c1 --> cpd00008_c1 + cpd00067_c1 + cpd02030_c1
ACMAT1_c1,13.05235,ACMAT1_c1: acacp-c_c1 + cpd00067_c1 + malacp-c_c1 --> aaacp-c_c1 + acp-c_c1 + cpd00011_c1
rxn30062_c1,0,rxn30062_c1: cpd28162_c1 --> cpd00001_c1 + cpd01772_c1
rxn05516_c1,0,rxn05516_c1: cpd00001_c1 + cpd00002_c1 + cpd01012_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd01012_e0
rxn00781_c1,-6.647315725,rxn00781_c1: cpd00003_c1 + cpd00009_c1 + cpd00102_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd00203_c1
CA2abc_c1,0.001878825,CA2abc_c1: cpd00001_c1 + cpd00002_c1 + cpd29674_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd29674_c1
rxn00001_c1,0,rxn00001_c1: cpd00001_c1 + cpd00012_c1 --> 2.0 cpd00009_c1 + cpd00067_c1
rxn19830_c1,0.128970778,rxn19830_c1: cpd00053_c1 + cpd02991_c1 --> cpd00023_c1 + 2.0 cpd00067_c1 + cpd02843_c1 + cpd02851_c1
rxn02789_c1,-0.760277399,rxn02789_c1: cpd00001_c1 + cpd01710_c1 <=> cpd01646_c1
GCOP_c1,0,GCOP_c1: cpd00001_c1 + cpd00002_c1 + cpd00155_c1 --> cpd00008_c1 + cpd00067_c1 + cpd00089_c1
rxn01268_c1,0.187724132,rxn01268_c1: cpd00003_c1 + cpd00219_c1 --> cpd00004_c1 + cpd00011_c1 + cpd00868_c1
rxn00527_c1,-0.187724132,rxn00527_c1: cpd00024_c1 + cpd00069_c1 <=> cpd00023_c1 + cpd00868_c1
rxn01486_c1,0,rxn01486_c1: cpd00113_c1 + cpd00350_c1 --> cpd00012_c1 + cpd00289_c1
rxn14395_c1,0,rxn14395_c1: 3.0 cpd00005_c1 + 4.0 cpd00067_c1 + cpd00075_c1 --> cpd00001_c1 + 3.0 cpd00006_c1 + cpd00985_c1
rxn01362_c1,-0.385627687,rxn01362_c1: cpd00012_c1 + cpd00810_c1 <=> cpd00103_c1 + cpd00247_c1
rxn20661_c1,5.15E-07,rxn20661_c1: cpd00095_c1 + cpd03470_c1 --> 2.0 cpd00001_c1 + cpd00009_c1 + cpd02333_c1
rxn02011_c1,0,rxn02011_c1: cpd00002_c1 + cpd00516_c1 + cpd00525_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd02964_c1
rxn00139_c1,0,rxn00139_c1: cpd00103_c1 + cpd00128_c1 --> cpd00012_c1 + cpd00018_c1
rxn00414_c1,0.788303116,rxn00414_c1: cpd00001_c1 + 2.0 cpd00002_c1 + cpd00053_c1 + cpd00242_c1 --> 2.0 cpd00008_c1 + cpd00009_c1 + cpd00023_c1 + 2.0 cpd00067_c1 + cpd00146_c1
HPOD_c1,0,HPOD_c1: Lhpro-c_c1 + cpd00015_c1 --> cpd00067_c1 + cpd00982_c1 + cpd02625_c1
rxn01257_c1,0,rxn01257_c1: cpd00053_c1 + cpd00216_c1 --> cpd00023_c1 + cpd08210_c1
rxn08543_c1,0,rxn08543_c1: 3.0 cpd00067_e0 + cpd00106_e0 --> 3.0 cpd00067_c1 + cpd00106_c1
rxn02914_c1,0,rxn02914_c1: cpd00023_c1 + cpd02069_c1 --> cpd00024_c1 + cpd00738_c1
rxn05289_c1,0.499410546,rxn05289_c1: cpd00005_c1 + cpd00067_c1 + cpd11420_c1 --> cpd00006_c1 + cpd11421_c1
rxn12510_c1,0,rxn12510_c1: cpd00002_c1 + cpd00644_c1 --> cpd00008_c1 + cpd00067_c1 + cpd02201_c1
rxn02285_c1,0.044515424,rxn02285_c1: cpd00005_c1 + cpd00067_c1 + cpd02820_c1 --> cpd00006_c1 + cpd00773_c1
rxn30039_c1,0,rxn30039_c1: cpd00002_c1 + cpd00638_c1 + cpd19013_c1 --> cpd00003_c1 + cpd00012_c1 + cpd00018_c1 + cpd00067_c1
rxn00838_c1,0,rxn00838_c1: cpd00038_c1 + cpd00041_c1 + cpd00114_c1 --> cpd00009_c1 + cpd00031_c1 + 2.0 cpd00067_c1 + cpd02375_c1
rxn05278_c1,0,rxn05278_c1: 10.0 cpd00005_c1 + 14.0 cpd00067_c1 + 5.0 cpd00070_c1 + cpd01882_c1 --> 4.0 cpd00001_c1 + 10.0 cpd00006_c1 + 6.0 cpd00010_c1 + 5.0 cpd00011_c1 + cpd11436_c1
rxn05312_c1,1.751681309,rxn05312_c1: cpd00009_e0 + cpd00067_e0 <=> cpd00009_c1 + cpd00067_c1
MMM_c1,0,MMM_c1: mmcoa-R-c_c1 --> cpd00078_c1
rxn02264_c1,0,rxn02264_c1: cpd00755_c1 --> cpd00001_c1 + cpd00774_c1
rxn30417_c1,0.760277399,rxn30417_c1: cpd00067_c1 + cpd02605_c1 --> cpd00011_c1 + cpd00200_c1
rxn08691_c1,0,rxn08691_c1: cpd11640_c1 <=> cpd11640_e0
rxn02986_c1,0,rxn02986_c1: cpd02978_c1 --> cpd00421_c1 + cpd02315_c1
rxn02341_c1,0,rxn02341_c1: cpd00067_c1 + cpd02666_c1 --> cpd00011_c1 + cpd00834_c1
rxn00346_c1,0,rxn00346_c1: cpd00041_c1 + cpd00067_c1 --> cpd00011_c1 + cpd00085_c1
rxn00183_c1,0,rxn00183_c1: cpd00001_c1 + cpd00003_c1 + cpd00858_c1 --> cpd00004_c1 + cpd00023_c1 + 2.0 cpd00067_c1
HHDR7_c1,13.00961827,HHDR7_c1: 3oxhdacp-c_c1 + cpd00005_c1 + cpd00067_c1 --> 3hpaacp-c_c1 + cpd00006_c1
PPTGS2_c1,0,PPTGS2_c1: uaagtmdga-c_c1 --> 2.0 cpd00067_c1 + cpd02229_c1 + pptg1-c_c1
rxn09557_c1,0,rxn09557_c1: 2.0 cpd00017_c1 + cpd00774_c1 --> 2.0 cpd00019_c1 + cpd00067_c1 + cpd03426_c1
rxn27362_c1,0,rxn27362_c1: cpd00047_c1 + cpd00180_e0 <=> cpd00047_e0 + cpd00180_c1
rxn01637_c1,-0.402675429,rxn01637_c1: cpd00024_c1 + cpd00342_c1 <=> cpd00023_c1 + cpd00918_c1
HTDR6_c1,13.05235,HTDR6_c1: 3oxtdacp-c_c1 + cpd00005_c1 + cpd00067_c1 --> 3htdacp-c_c1 + cpd00006_c1
MNabc_c1,0,MNabc_c1: cpd00001_c1 + cpd00002_c1 + cpd20863_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd20863_c1
rxn00907_c1,0.76274466,rxn00907_c1: cpd00006_c1 + cpd00125_c1 <=> cpd00005_c1 + cpd00347_c1
rxn31870_c1,0.209219262,rxn31870_c1: cpd00005_c1 + 2.0 cpd00067_c1 + cpd00125_c1 --> cpd00006_c1 + cpd00345_c1
rxn30544_c1,0,rxn30544_c1: cpd00001_c1 + cpd01123_c1 --> cpd00996_c1 + cpd19013_c1
rxn00137_c1,0.333891014,rxn00137_c1: cpd00001_c1 + cpd00045_c1 --> cpd00009_c1 + cpd00018_c1
rxn00412_c1,0,rxn00412_c1: cpd00001_c1 + cpd00002_c1 + cpd00053_c1 + cpd00062_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00023_c1 + cpd00052_c1 + 2.0 cpd00067_c1
rxn03004_c1,0.316886941,rxn03004_c1: cpd00201_c1 + cpd02394_c1 <=> cpd00067_c1 + cpd00087_c1 + cpd02678_c1
rxn09179_c1,0,rxn09179_c1: 1.5 cpd00007_c1 + cpd00791_c1 --> 3.0 cpd00001_c1 + cpd01476_c1
rxn30392_c1,0,rxn30392_c1: cpd00001_c1 + cpd00011_c1 <=> cpd00067_c1 + cpd00242_c1
rxn08234_c1,0,rxn08234_c1: cpd00099_e0 <=> cpd00099_c1
rxn01213_c1,0,rxn01213_c1: cpd00113_c1 + cpd00202_c1 --> cpd00012_c1 + cpd00283_c1
rxn03907_c1,0,rxn03907_c1: cpd00052_c1 + cpd00067_c1 + cpd08286_c1 --> cpd00012_c1 + cpd08287_c1
rxn30312_c1,0,rxn30312_c1: cpd00087_c1 + cpd11830_c1 --> cpd00125_c1 + cpd12225_c1 + cpd19013_c1
rxn12008_c1,0,rxn12008_c1: cpd00113_c1 + cpd02590_c1 --> cpd00012_c1 + cpd02557_c1
rxn34273_c1,0,rxn34273_c1: cpd00198_c1 + cpd19028_c1 <=> cpd00102_c1 + cpd00238_c1
rxn00423_c1,0,rxn00423_c1: cpd00022_c1 + cpd00054_c1 <=> cpd00010_c1 + cpd00722_c1
rxn30633_c1,0.124671752,rxn30633_c1: cpd00001_c1 + cpd19019_c1 --> cpd00013_c1 + cpd00067_c1 + cpd00084_c1 + cpd00094_c1
rxn00836_c1,0,rxn00836_c1: cpd00103_c1 + cpd00226_c1 --> cpd00012_c1 + cpd00114_c1
rxn03108_c1,0,rxn03108_c1: cpd00002_c1 + cpd02775_c1 --> cpd00008_c1 + cpd02894_c1
rxn29990_c1,0.402675429,rxn29990_c1: cpd29673_c1 <=> cpd00051_c1 + cpd00106_c1
rxn01485_c1,-0.112604742,rxn01485_c1: cpd03671_c1 <=> cpd00288_c1
rxn00931_c1,0.300931815,rxn00931_c1: cpd00005_c1 + 2.0 cpd00067_c1 + cpd02431_c1 --> cpd00006_c1 + cpd00129_c1
rxn03175_c1,0.128970778,rxn03175_c1: cpd02979_c1 <=> cpd02991_c1
rxn30302_c1,0,rxn30302_c1: cpd00001_c1 + cpd00003_c1 + cpd00035_c1 --> cpd00004_c1 + cpd00020_c1 + cpd00067_c1 + cpd19013_c1
rxn01258_c1,0,rxn01258_c1: cpd00216_c1 --> cpd00658_c1
rxn00126_c1,0,rxn00126_c1: cpd00001_c1 + cpd00002_c1 + cpd00060_c1 --> cpd00009_c1 + cpd00012_c1 + cpd00017_c1
rxn01302_c1,-1.272431841,rxn01302_c1: cpd00006_c1 + cpd00227_c1 <=> cpd00005_c1 + cpd00067_c1 + cpd00346_c1
rxn05619_c1,0,rxn05619_c1: cpd00001_c1 + cpd00002_c1 + cpd11574_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd11574_c1
rxn02286_c1,0,rxn02286_c1: cpd00002_c1 + cpd00035_c1 + cpd00773_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00890_c1
rxn05197_c1,0,rxn05197_c1: cpd00067_e0 + cpd00092_e0 <=> cpd00067_c1 + cpd00092_c1
rxn03841_c1,0,rxn03841_c1: cpd08210_c1 --> cpd00020_c1 + cpd00067_c1 + cpd00443_c1
rxn03071_c1,0,rxn03071_c1: 2.0 cpd00001_c1 + cpd00003_c1 + cpd02625_c1 --> cpd00004_c1 + cpd00067_c1 + cpd01974_c1
rxn01352_c1,0,rxn01352_c1: cpd00001_c1 + cpd00241_c1 --> cpd00277_c1 + cpd00421_c1
rxn13839_c1,0,rxn13839_c1: cpd00001_c1 + cpd00002_c1 + cpd00004_c1 + cpd00149_c1 + cpd03913_c1 --> cpd00003_c1 + cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd03914_c1
rxn00506_c1,0.316886941,rxn00506_c1: cpd00001_c1 + cpd00003_c1 + cpd00071_c1 --> cpd00004_c1 + cpd00029_c1 + 2.0 cpd00067_c1
rxn05279_c1,0,rxn05279_c1: 10.0 cpd00005_c1 + 14.0 cpd00067_c1 + 5.0 cpd00070_c1 + cpd00760_c1 --> 4.0 cpd00001_c1 + 10.0 cpd00006_c1 + 6.0 cpd00010_c1 + 5.0 cpd00011_c1 + cpd11438_c1
rxn00710_c1,0.385627687,rxn00710_c1: cpd00067_c1 + cpd00810_c1 --> cpd00011_c1 + cpd00091_c1
rxn00104_c1,0,rxn00104_c1: cpd00002_c1 + cpd00012_c1 --> cpd00008_c1 + cpd00421_c1
rxn20238_c1,0,rxn20238_c1: cpd00037_c1 + cpd03494_c1 --> cpd00014_c1 + cpd00067_c1 + cpd22495_c1
rxn09388_c1,0,rxn09388_c1: cpd00001_c1 + cpd00002_c1 + cpd00034_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00034_e0 + cpd00067_c1
rxn00392_c1,0,rxn00392_c1: cpd00002_c1 + cpd00220_c1 --> cpd00008_c1 + cpd00050_c1 + cpd00067_c1
rxn00859_c1,0.128970778,rxn00859_c1: cpd00001_c1 + 2.0 cpd00003_c1 + cpd00641_c1 --> 2.0 cpd00004_c1 + 3.0 cpd00067_c1 + cpd00119_c1
rxn30545_c1,0,rxn30545_c1: cpd00002_c1 + cpd01352_c1 --> cpd00008_c1 + cpd00067_c1 + cpd19245_c1
rxn02929_c1,0.607478881,rxn02929_c1: cpd00005_c1 + cpd00067_c1 + cpd02120_c1 --> cpd00006_c1 + cpd02465_c1
rxn10625_c1,0,rxn10625_c1: cpd00052_c1 + cpd00939_c1 --> cpd00067_c1 + cpd00096_c1 + cpd02775_c1
DHNAOT_c1,0,DHNAOT_c1: cpd00003_c1 + cpd02295_c1 + cpd02557_c1 --> cpd00004_c1 + cpd00011_c1 + cpd00012_c1 + cpd15352_c1
HODHL8_c1,0.007715453,HODHL8_c1: 3hocdacp-c_c1 --> 2tocdacp-c_c1 + cpd00001_c1
HGR_c1,0,HGR_c1: cpd00005_c1 + cpd00531_c1 <=> cpd00006_c1 + cpd00067_c1 + hg0-c_c1
OOR_c1,0,OOR_c1: cpd00010_c1 + cpd00024_c1 + fdxo-4-COLON-2-c_c1 --> cpd00011_c1 + cpd00067_c1 + cpd00078_c1 + fdxr-4-COLON-2-c_c1
rxn02402_c1,5.15E-07,rxn02402_c1: 2.0 cpd00067_c1 + cpd00103_c1 + cpd02333_c1 --> cpd00011_c1 + cpd00012_c1 + cpd00873_c1
rxn05319_c1,28.76879819,rxn05319_c1: cpd00001_e0 <=> cpd00001_c1
rxn01300_c1,0.938540827,rxn01300_c1: cpd00002_c1 + cpd00227_c1 --> cpd00008_c1 + cpd00067_c1 + cpd00809_c1
rxn00313_c1,0.562963456,rxn00313_c1: cpd00067_c1 + cpd00516_c1 --> cpd00011_c1 + cpd00039_c1
METACH_c1,0.333891014,METACH_c1: achms-c_c1 + cpd00239_c1 <=> cpd00029_c1 + cpd00067_c1 + cpd00135_c1
rxn06937_c1,0,rxn06937_c1: cpd00002_c1 + cpd00023_c1 + cpd11912_c1 --> cpd00012_c1 + cpd00018_c1 + cpd00067_c1 + cpd12227_c1
rxn35242_c1,0,rxn35242_c1: cpd00008_c1 + cpd00061_c1 + cpd00067_c1 --> cpd00002_c1 + cpd00020_c1
rxn00193_c1,-0.044515424,rxn00193_c1: cpd00186_c1 <=> cpd00023_c1
rxn00416_c1,0.328158979,rxn00416_c1: cpd00001_c1 + cpd00002_c1 + cpd00041_c1 + cpd00053_c1 --> cpd00012_c1 + cpd00018_c1 + cpd00023_c1 + cpd00067_c1 + cpd00132_c1
rxn00250_c1,0,rxn00250_c1: cpd00002_c1 + cpd00020_c1 + cpd00242_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00032_c1 + cpd00067_c1
rxn05153_c1,0,rxn05153_c1: cpd00001_c1 + cpd00002_c1 + cpd00048_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00048_c1 + cpd00067_c1
rxn00800_c1,0.275325631,rxn00800_c1: cpd02375_c1 --> cpd00018_c1 + cpd00106_c1
rxn00903_c1,-0.576069477,rxn00903_c1: cpd00024_c1 + cpd00156_c1 <=> cpd00023_c1 + cpd00123_c1
rxn05669_c1,0,rxn05669_c1: cpd00067_e0 + cpd00156_e0 <=> cpd00067_c1 + cpd00156_c1
rxn05239_c1,-0.333891014,rxn05239_c1: cpd00045_c1 + 2.0 cpd00067_c1 + cpd00081_c1 + cpd11420_c1 <=> cpd00044_c1 + cpd11421_c1
rxn30431_c1,0.041380211,rxn30431_c1: cpd00014_c1 + cpd11421_c1 --> cpd00001_c1 + cpd00978_c1 + cpd11420_c1
rxn05887_c1,6.966434037,rxn05887_c1: cpd00003_c1 + cpd11640_c1 --> cpd00004_c1 + cpd00067_c1
rxn01019_c1,0.402675429,rxn01019_c1: cpd00064_c1 + cpd00146_c1 <=> cpd00009_c1 + cpd00067_c1 + cpd00274_c1
rxn03087_c1,-0.607478881,rxn03087_c1: cpd00024_c1 + cpd02698_c1 <=> cpd00023_c1 + cpd02724_c1
rxn30023_c1,0,rxn30023_c1: cpd00001_c1 + cpd00006_c1 + cpd00023_c1 <-- cpd00005_c1 + cpd00024_c1 + cpd00067_c1 + cpd19013_c1
rxn00285_c1,1.911762218,rxn00285_c1: cpd00002_c1 + cpd00010_c1 + cpd00036_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00078_c1
CBMK_c1,0,CBMK_c1: cbm-c_c1 + cpd00002_c1 --> cpd00008_c1 + cpd00146_c1
rxn08597_c1,0,rxn08597_c1: cpd00900_c1 <=> cpd15472_c1
HDER4_c1,13.05235,HDER4_c1: 3oxdeacp-c_c1 + cpd00005_c1 + cpd00067_c1 --> 3hdeacp-c_c1 + cpd00006_c1
rxn30058_c1,0,rxn30058_c1: cpd00002_c1 + cpd00105_c1 --> cpd00008_c1 + cpd00067_c1 + cpd19028_c1
rxn00085_c1,0,rxn00085_c1: cpd00005_c1 + cpd00024_c1 + cpd00053_c1 + cpd00067_c1 --> cpd00006_c1 + 2.0 cpd00023_c1
rxn03540_c1,0,rxn03540_c1: 4.0 cpd00001_c1 + 4.0 cpd00002_c1 + 4.0 cpd00053_c1 + cpd03916_c1 --> 4.0 cpd00008_c1 + 4.0 cpd00009_c1 + 4.0 cpd00023_c1 + 4.0 cpd00067_c1 + cpd03917_c1
rxn00062_c1,0.45,rxn00062_c1: cpd00001_c1 + cpd00002_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1
rxn01603_c1,0,rxn01603_c1: cpd00002_c1 + cpd00023_c1 + cpd00683_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00330_c1
rxn01353_c1,0.041380211,rxn01353_c1: cpd00002_c1 + cpd00295_c1 <=> cpd00008_c1 + cpd00241_c1
rxn00100_c1,0,rxn00100_c1: cpd00002_c1 + cpd00655_c1 --> cpd00008_c1 + cpd00010_c1 + cpd00067_c1
rxn00159_c1,0,rxn00159_c1: cpd00003_c1 + cpd00130_c1 --> cpd00004_c1 + cpd00011_c1 + cpd00020_c1
MCMAT8_c1,0,MCMAT8_c1: cpd00067_c1 + hdeacp-c_c1 + malacp-c_c1 --> 3oxocdacp-c_c1 + acp-c_c1 + cpd00011_c1
rxn00405_c1,0,rxn00405_c1: cpd00051_c1 + cpd00067_c1 --> cpd00011_c1 + cpd00152_c1
rxn00216_c1,0,rxn00216_c1: cpd00002_c1 + cpd00027_c1 --> cpd00008_c1 + cpd00067_c1 + cpd00079_c1
rxn00623_c1,-0.333891014,rxn00623_c1: 3.0 cpd00001_c1 + 3.0 cpd00006_c1 + cpd00239_c1 <=> 3.0 cpd00005_c1 + 5.0 cpd00067_c1 + cpd00081_c1
FERCYT_c1,0,FERCYT_c1: cpd00110_c1 + cpd10516_e0 --> cpd00109_c1 + cpd10515_e0
HOCR3_c1,13.05235,HOCR3_c1: 3oxocacp-c_c1 + cpd00005_c1 + cpd00067_c1 --> 3hocacp-c_c1 + cpd00006_c1
rxn03958_c1,-413.1738457,rxn03958_c1: cpd00005_c1 + cpd00067_c1 + cpd08289_c1 <=> cpd00006_c1 + cpd08286_c1
rxn10030_c1,0.046174016,rxn10030_c1: 15.0 cpd00005_c1 + cpd00022_c1 + 22.0 cpd00067_c1 + 8.0 cpd00070_c1 --> 7.0 cpd00001_c1 + 15.0 cpd00006_c1 + 9.0 cpd00010_c1 + 8.0 cpd00011_c1 + cpd15269_c1
rxn30036_c1,0,rxn30036_c1: cpd02835_c1 + cpd29679_c1 --> cpd00014_c1 + cpd00067_c1 + cpd03002_c1
rxn03030_c1,0,rxn03030_c1: cpd00001_c1 + cpd00022_c1 + cpd02465_c1 <=> cpd00010_c1 + cpd03289_c1
rxn00147_c1,0,rxn00147_c1: cpd00001_c1 + cpd00002_c1 + cpd00020_c1 --> cpd00009_c1 + cpd00018_c1 + cpd00061_c1 + 2.0 cpd00067_c1
rxn10007_c1,0,rxn10007_c1: cpd10515_c1 + cpd15658_c1 --> 2.0 cpd00067_c1 + cpd00557_c1
UAGT3_c1,0,UAGT3_c1: 5.0 cpd00033_c1 + cpd03496_c1 --> 5.0 cpd00001_c1 + uaagtmdga-c_c1
rxn05595_c1,0.443402758,rxn05595_c1: cpd00067_e0 + cpd00205_e0 --> cpd00067_c1 + cpd00205_c1
rxn30430_c1,0.041380211,rxn30430_c1: cpd00096_c1 + cpd11421_c1 --> cpd00001_c1 + cpd00533_c1 + cpd11420_c1
rxn00541_c1,0.316886941,rxn00541_c1: cpd00161_c1 <=> cpd00033_c1 + cpd00071_c1
rxn10052_c1,0,rxn10052_c1: cpd00018_c1 + cpd00421_c1 <=> cpd00008_c1 + cpd00012_c1
rxn00555_c1,0.112604742,rxn00555_c1: cpd00053_c1 + cpd00072_c1 --> cpd00023_c1 + cpd00288_c1
rxn02008_c1,0,rxn02008_c1: cpd00002_c1 + cpd00186_c1 + cpd00890_c1 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00525_c1
rxn02155_c1,0,rxn02155_c1: cpd00002_c1 + cpd00067_c1 + cpd00873_c1 --> cpd00012_c1 + cpd00638_c1
rxn00297_c1,0,rxn00297_c1: cpd00037_c1 <=> cpd00861_c1
rxn00612_c1,0,rxn00612_c1: cpd00006_c1 + cpd00080_c1 --> cpd00005_c1 + cpd00067_c1 + cpd00095_c1
rxn35241_c1,-6.647315725,rxn35241_c1: cpd00008_c1 + cpd00203_c1 <=> cpd00002_c1 + cpd00169_c1
rxn10482_c1,0,rxn10482_c1: cpd00004_c1 + 2.0 cpd03914_c1 --> cpd00003_c1 + cpd00067_c1 + 2.0 cpd03915_c1
rxn00192_c1,0,rxn00192_c1: cpd00022_c1 + cpd00023_c1 --> cpd00010_c1 + cpd00067_c1 + cpd00477_c1
AMMQT8__DASH__2_c1,0,AMMQT8__DASH__2_c1: cpd00017_c1 + cpd15352_c1 --> cpd00019_c1 + cpd00067_c1 + mqn8-c_c1
rxn00796_c1,0,rxn00796_c1: 2.0 cpd00074_c1 + cpd01311_c1 --> cpd00104_c1 + cpd00239_c1
AMAA_c1,0,AMAA_c1: cpd00001_c1 + cpd01923_c1 --> acmam-c_c1 + cpd00035_c1
rxn01519_c1,0,rxn01519_c1: cpd00001_c1 + cpd00358_c1 --> cpd00012_c1 + cpd00067_c1 + cpd00299_c1
rxn01101_c1,2.223168507,rxn01101_c1: cpd00003_c1 + cpd00169_c1 --> cpd00004_c1 + cpd00067_c1 + cpd02069_c1
rxn00097_c1,2.419452045,rxn00097_c1: cpd00002_c1 + cpd00018_c1 <=> 2.0 cpd00008_c1
rxn01018_c1,0.385627687,rxn01018_c1: cpd00041_c1 + cpd00146_c1 --> cpd00009_c1 + cpd00067_c1 + cpd00343_c1
rxn00693_c1,0.209219262,rxn00693_c1: cpd00135_c1 + cpd00345_c1 --> cpd00060_c1 + cpd00067_c1 + cpd00087_c1
rxn05166_c1,0,rxn05166_c1: cpd00001_c1 + cpd00002_c1 + cpd00149_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd00149_c1
MCMAT6_c1,13.05235,MCMAT6_c1: cpd00067_c1 + ddeacp-c_c1 + malacp-c_c1 --> 3oxtdacp-c_c1 + acp-c_c1 + cpd00011_c1
rxn19316_c1,0,rxn19316_c1: cpd00001_c1 + cpd00022_c1 + cpd00032_c1 --> cpd00010_c1 + cpd00067_c1 + cpd00137_c1
NTRIRfc_c1,0,NTRIRfc_c1: 8.0 cpd00067_c1 + cpd00075_c1 + 6.0 cpd00110_c1 --> 2.0 cpd00001_c1 + 6.0 cpd00109_c1 + cpd19013_c1
rxn27920_c1,0,rxn27920_c1: cpd02345_c1 <=> cpd00338_c1
rxn30057_c1,0,rxn30057_c1: 2.0 cpd02656_c1 --> cpd00220_c1 + cpd29668_c1
rxn10481_c1,0,rxn10481_c1: cpd00001_c1 + cpd00002_c1 + cpd00058_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00058_c1 + cpd00067_c1
rxn00493_c1,0,rxn00493_c1: cpd00024_c1 + cpd00066_c1 <=> cpd00023_c1 + cpd00143_c1
rxn30034_c1,0,rxn30034_c1: cpd00001_c1 + cpd00658_c1 --> cpd00020_c1 + cpd29666_c1
rxn05040_c1,0,rxn05040_c1: cpd00171_c1 --> cpd00047_c1 + cpd00067_c1 + cpd11225_c1
rxn01333_c1,-0.14230437,rxn01333_c1: cpd00102_c1 + cpd00238_c1 <=> cpd00072_c1 + cpd00236_c1
AACPAT_c1,13.05235,AACPAT_c1: acp-c_c1 + cpd00022_c1 --> acacp-c_c1 + cpd00010_c1
rxn02834_c1,0.128970778,rxn02834_c1: cpd00001_c1 + cpd01775_c1 --> cpd00012_c1 + cpd00067_c1 + cpd01777_c1
